"FTAG","P90_Ovr_A","POSD_A","PD_A","AC","AF","OFRM_A"
2,-1.0725946533775,1.29486785883225,-0.294838627863924,-0.600663130968894,1.15345982272931,-0.6
0,1.24005550151697,-1.90265637142584,0.55522721878472,1.22243582884085,0.012609399415573,0.6
1,-1.0725946533775,-0.180912555133024,-0.0398188738693312,0.128576452955003,3.20699058469405,-0.2
2,1.62549719399938,-1.41072956677075,0.385214049454991,-0.600663130968894,0.697119653403817,0.6
1,-0.68715296089509,0.188032548358295,-0.124825458534196,-0.600663130968894,-0.671900854572671,0
1,1.24005550151697,-1.90265637142584,0.640233803449584,-1.69452250685474,-0.215560685247175,0.4
1,-0.68715296089509,-0.180912555133024,0.0451877107955332,0.128576452955003,0.925289738066565,0
3,-1.65075719210112,0.925922755340932,-0.379845212528789,0.493196244916952,-0.671900854572671,-0.4
1,0.0837304240697338,-1.16476616444321,0.215200880125262,-0.236043339006946,0.240779484078321,0.2
1,0.91885409111496,-0.918802762115661,0.300207464790126,0.857816036878901,-0.215560685247175,1
1,-0.36595155049308,1.29486785883225,-0.379845212528789,-0.600663130968894,0.925289738066565,-1
3,-0.68715296089509,2.03275806581489,-0.719871551188247,-0.236043339006946,1.15345982272931,-0.8
1,0.469172116552146,-0.918802762115661,0.130194295460398,0.128576452955003,0.012609399415573,0.2
1,-0.0447501400910701,0.311014249522068,-0.20983204319906,0.857816036878901,-0.900070939235419,-0.8
0,-0.36595155049308,0.925922755340932,-0.294838627863924,-0.236043339006946,0.012609399415573,0.2
1,-0.36595155049308,1.66381296232357,-0.634864966523382,-0.600663130968894,-0.215560685247175,0.2
1,-1.23778395015568,1.29486785883225,-0.379845212528789,0.493196244916952,-2.95360170120015,-0.2
2,-0.68715296089509,1.5408312611598,-0.379845212528789,0.493196244916952,0.468949568741069,-1
3,-0.411837466264796,0.188032548358295,-0.0398188738693312,-1.32990271489279,-2.04092136254916,0
3,0.414109017626087,-0.426875957460569,0.215200880125262,-0.236043339006946,1.38162990739206,-0.2
1,0.138793522995793,-0.672839359788115,0.130194295460398,1.22243582884085,-0.443730769909923,0.2
3,-0.68715296089509,0.925922755340932,-0.20983204319906,0.493196244916952,1.83797007671756,-0.4
1,-1.23778395015568,0.311014249522068,-0.124825458534196,-0.965282922930843,-0.900070939235419,-1.8
0,1.51537099614726,-0.303894256296797,0.215200880125262,2.3162952047267,0.697119653403817,2.2
0,0.689424512256381,-1.41072956677075,0.385214049454991,-1.32990271489279,0.012609399415573,0.6
0,1.51537099614726,-1.53371126793453,0.55522721878472,-0.965282922930843,-1.35641110856092,0.8
0,0.689424512256381,0.311014249522068,-0.294838627863924,-0.236043339006946,1.38162990739206,0.8
1,0.0355502125094325,-0.795821060951888,0.215200880125262,0.128576452955003,0.468949568741069,0
1,-0.446251903093582,-0.180912555133024,0.0451877107955332,1.22243582884085,-0.215560685247175,0
1,-0.928054018696597,1.17188615766848,-0.379845212528789,0.128576452955003,-0.671900854572671,0.4
1,0.27645127031094,-0.180912555133024,0.0451877107955332,0.128576452955003,-1.12824102389817,0.4
3,0.999154443715462,0.188032548358295,-0.124825458534196,0.857816036878901,-0.671900854572671,2
0,-1.1689550764981,0.43399595068584,-0.20983204319906,0.493196244916952,0.468949568741069,-1.8
0,-0.205350845292075,-0.180912555133024,0.0451877107955332,-1.69452250685474,0.925289738066565,0.2
4,0.27645127031094,-1.28774786560698,0.55522721878472,-0.600663130968894,-0.215560685247175,0
3,0.517352328112447,-0.918802762115661,0.215200880125262,0.493196244916952,-0.215560685247175,0
2,-0.0447501400910701,-1.28774786560698,0.470220634119855,-1.32990271489279,0.012609399415573,0.6
0,-0.47301868729375,0.679959353013386,-0.20983204319906,0.493196244916952,1.15345982272931,-0.2
1,-0.25888441369241,-0.180912555133024,0.0451877107955332,-1.69452250685474,-1.35641110856092,-0.6
0,0.81178695431429,-0.0579308539692509,0.0451877107955332,1.5870556208028,-0.900070939235419,0
0,0.758253385913955,0.679959353013386,-0.379845212528789,-0.236043339006946,0.925289738066565,0.4
1,-0.68715296089509,1.78679466348734,-0.634864966523382,-0.236043339006946,-0.443730769909923,-0.8
1,-1.54369005530045,1.17188615766848,-0.549858381858518,-0.236043339006946,0.468949568741069,-1.6
2,1.24005550151697,-1.90265637142584,0.810246972779313,-0.236043339006946,-0.671900854572671,0.6
0,-0.0447501400910701,0.311014249522068,-0.0398188738693312,-0.600663130968894,0.697119653403817,-0.2
2,-0.25888441369241,-0.303894256296797,0.0451877107955332,-0.600663130968894,0.240779484078321,0
0,0.0837304240697338,1.0489044565047,-0.634864966523382,-0.236043339006946,-0.215560685247175,0.6
1,0.27645127031094,-0.549857658624342,0.130194295460398,0.493196244916952,-0.671900854572671,0.2
0,0.0837304240697338,-0.303894256296797,0.0451877107955332,-0.600663130968894,0.012609399415573,-0.2
1,-0.68715296089509,1.29486785883225,-0.464851797193653,-1.32990271489279,0.697119653403817,-0.2
1,-1.65075719210112,1.90977636465111,-0.97489130518284,-0.600663130968894,0.925289738066565,-2
0,-0.68715296089509,2.03275806581489,-0.97489130518284,0.857816036878901,-1.12824102389817,-0.2
0,-0.494432114653884,0.311014249522068,-0.20983204319906,-0.600663130968894,-0.900070939235419,-1.6
0,0.469172116552146,-1.6566929690983,0.640233803449584,1.22243582884085,-0.900070939235419,-0.2
1,0.38351840711161,-0.918802762115661,0.640233803449584,1.5870556208028,0.240779484078321,-0.2
1,-0.301711268412678,1.29486785883225,-0.549858381858518,0.493196244916952,-0.900070939235419,-0.8
0,-1.38795603813584,1.0489044565047,-0.719871551188247,0.493196244916952,1.38162990739206,-1
2,1.59045704013734,-1.77967467026207,1.06526672677391,1.5870556208028,-1.35641110856092,2
3,1.06485473220678,-0.795821060951888,0.470220634119855,0.857816036878901,0.925289738066565,0.8
1,0.714453193586408,-1.04178446327943,0.385214049454991,-0.236043339006946,0.012609399415573,-0.6
1,1.59045704013734,-1.77967467026207,1.15027331143877,1.22243582884085,-0.671900854572671,1.6
1,0.539252424276221,-0.303894256296797,0.130194295460398,-0.236043339006946,-1.58458119322366,1.2
2,0.188850885655846,-1.41072956677075,0.470220634119855,0.857816036878901,-0.671900854572671,2
1,0.188850885655846,-0.303894256296797,0.130194295460398,0.857816036878901,-1.12824102389817,0.4
1,0.469172116552146,-0.426875957460569,0.300207464790126,-0.965282922930843,2.06614016138031,0.6
0,-0.68715296089509,-0.426875957460569,0.470220634119855,-1.32990271489279,0.925289738066565,0.6
0,-1.65075719210112,2.27872146814243,-1.82495715183148,-1.69452250685474,-0.215560685247175,-2
0,0.115850565109935,0.679959353013386,-0.20983204319906,-1.32990271489279,-0.215560685247175,-0.4
1,-0.68715296089509,-0.303894256296797,0.385214049454991,-0.600663130968894,0.925289738066565,-1
0,0.27645127031094,0.311014249522068,-0.0398188738693312,-0.600663130968894,-0.443730769909923,0
1,0.437051975511945,0.43399595068584,-0.294838627863924,-0.600663130968894,-1.35641110856092,0.4
1,-1.0083543712971,2.15573976697866,-1.48493081317203,-1.69452250685474,-0.900070939235419,-0.6
2,-0.526552255694085,0.311014249522068,-0.294838627863924,-0.236043339006946,1.60979999205481,-1.6
1,-0.36595155049308,-0.180912555133024,0.130194295460398,0.128576452955003,-1.58458119322366,-0.6
1,0.539252424276221,-0.426875957460569,0.130194295460398,-0.965282922930843,2.29431024604305,0.2
1,-0.847753666096095,1.5408312611598,-0.889884720517975,-1.32990271489279,-0.443730769909923,-1.2
0,-0.0941657416913792,0.188032548358295,-0.124825458534196,0.128576452955003,1.83797007671756,1.2
0,-1.57663378970066,0.188032548358295,-0.0398188738693312,-0.236043339006946,0.925289738066565,-1.4
0,1.53654911111882,-1.41072956677075,1.06526672677391,0.128576452955003,-0.443730769909923,1.6
1,-0.390659351293235,0.679959353013386,-0.379845212528789,-0.965282922930843,1.15345982272931,0.6
1,1.83304272072068,-1.77967467026207,1.3202864807685,2.3162952047267,-1.35641110856092,2.6
3,0.795315087114187,-1.6566929690983,1.06526672677391,-0.965282922930843,-0.443730769909923,-0.4
2,-0.0941657416913792,0.679959353013386,-0.294838627863924,-0.236043339006946,2.75065041536855,0.2
0,0.91885409111496,-1.16476616444321,0.640233803449584,-0.600663130968894,-0.900070939235419,0.6
1,0.943561891915115,-1.16476616444321,0.55522721878472,0.128576452955003,-0.215560685247175,1.8
1,0.498821477512332,-1.28774786560698,0.810246972779313,0.128576452955003,-0.443730769909923,0.8
1,0.138793522995793,0.43399595068584,-0.124825458534196,1.22243582884085,0.468949568741069,0.2
1,0.647068282313259,-1.28774786560698,0.895253557444177,-1.32990271489279,1.15345982272931,0.4
3,1.92834423809271,-2.14861977375339,1.91533257342255,1.5870556208028,-0.443730769909923,2.2
1,-0.274179718949649,0.188032548358295,-0.124825458534196,-0.236043339006946,0.925289738066565,1
3,0.689424512256381,-1.28774786560698,0.810246972779313,0.128576452955003,-2.04092136254916,1
2,-1.65075719210112,0.311014249522068,-0.294838627863924,-0.236043339006946,0.925289738066565,-1.4
3,-0.136521971634501,-0.303894256296797,0.0451877107955332,1.95167541276475,-0.900070939235419,0.8
0,0.964740006886676,-0.672839359788115,0.470220634119855,1.22243582884085,0.240779484078321,0.8
0,1.24005550151697,-1.28774786560698,0.725240388114449,-0.236043339006946,1.83797007671756,1
1,0.689424512256381,-0.795821060951888,0.300207464790126,2.3162952047267,0.240779484078321,0.8
0,-0.430191832573482,1.66381296232357,-0.97489130518284,1.22243582884085,0.240779484078321,-0.6
1,0.340691552391342,0.188032548358295,-0.0398188738693312,-0.965282922930843,-0.443730769909923,0
1,-1.0725946533775,-0.303894256296797,0.300207464790126,1.22243582884085,-0.443730769909923,-1.2
1,-1.32955578169911,2.03275806581489,-1.48493081317203,-1.32990271489279,-0.215560685247175,-0.4
1,0.414109017626087,0.802941054177159,-0.379845212528789,0.493196244916952,-1.58458119322366,0.2
0,0.0837304240697338,0.925922755340932,-0.294838627863924,0.128576452955003,-1.12824102389817,0
0,0.340691552391342,0.925922755340932,-1.14490447451257,0.128576452955003,-1.35641110856092,0
0,-1.20107521753831,0.925922755340932,-0.889884720517975,0.128576452955003,1.15345982272931,-1.2
1,-0.815633525055894,0.311014249522068,-0.294838627863924,1.95167541276475,-0.443730769909923,-2.2
0,0.0837304240697338,0.311014249522068,-0.20983204319906,-0.236043339006946,2.06614016138031,0.2
0,0.27645127031094,0.925922755340932,-0.634864966523382,-0.965282922930843,-0.671900854572671,0.2
3,0.156000741410186,-1.16476616444321,0.980260142109042,-0.965282922930843,0.468949568741069,0.2
3,2.08320920382225,-1.28774786560698,1.49029965009823,0.493196244916952,-0.900070939235419,1.6
1,-1.04850454759735,0.43399595068584,-0.634864966523382,0.493196244916952,0.012609399415573,0
0,-0.0849003163913212,-0.303894256296797,0.55522721878472,3.04553478865059,-0.443730769909923,0.2
0,0.212210988230538,-0.426875957460569,0.385214049454991,1.95167541276475,0.240779484078321,-0.2
0,-1.28940560539886,1.66381296232357,-1.3149176438423,-0.600663130968894,1.60979999205481,-1.2
1,0.469172116552146,0.188032548358295,-0.0398188738693312,-0.236043339006946,0.240779484078321,0.2
0,0.878703914814709,-1.90265637142584,1.40529306543336,1.95167541276475,0.240779484078321,0.6
1,0.637802857013201,0.188032548358295,-0.0398188738693312,0.128576452955003,0.012609399415573,0.4
2,-0.68715296089509,1.0489044565047,-0.719871551188247,-0.236043339006946,0.468949568741069,-0.2
0,-0.913883368237685,-0.0579308539692509,0.130194295460398,0.128576452955003,-0.900070939235419,-0.8
1,0.219768668475291,-0.795821060951888,0.300207464790126,0.857816036878901,-1.58458119322366,1.2
1,-0.347057349881197,1.5408312611598,-0.889884720517975,-1.32990271489279,-0.443730769909923,0.2
0,0.673229483160481,-0.795821060951888,0.55522721878472,0.128576452955003,1.38162990739206,1
1,-0.120326942538602,1.17188615766848,-0.634864966523382,0.128576452955003,0.468949568741069,-0.8
0,-0.00696173886730395,-1.04178446327943,0.980260142109042,0.128576452955003,0.468949568741069,0.2
1,-1.25397897925158,1.17188615766848,-1.0598978898477,-0.600663130968894,0.697119653403817,-0.4
1,0.446499075817886,0.679959353013386,-1.14490447451257,-0.965282922930843,-0.671900854572671,0.6
1,1.24005550151697,-1.04178446327943,0.810246972779313,0.857816036878901,0.012609399415573,0.6
1,-0.47301868729375,-0.303894256296797,0.385214049454991,0.493196244916952,-0.215560685247175,-0.2
0,-0.25888441369241,0.188032548358295,-0.0398188738693312,0.493196244916952,1.60979999205481,-0.8
0,-1.32955578169911,1.0489044565047,-0.97489130518284,-0.236043339006946,-0.443730769909923,-0.4
0,0.27645127031094,-1.16476616444321,0.895253557444177,-0.600663130968894,0.468949568741069,-0.8
2,0.333133872146589,-0.0579308539692509,0.0451877107955332,-0.965282922930843,0.925289738066565,-0.4
1,0.16938413351027,0.556977651849613,-0.549858381858518,0.128576452955003,-2.04092136254916,0.6
0,1.1329883647163,-0.303894256296797,0.385214049454991,-0.600663130968894,0.012609399415573,0.6
0,0.91885409111496,0.311014249522068,-0.634864966523382,-0.600663130968894,-1.35641110856092,0.8
0,-0.68715296089509,1.29486785883225,-0.97489130518284,0.493196244916952,0.925289738066565,0.4
0,-1.11542150809777,1.0489044565047,-0.97489130518284,-0.236043339006946,-0.215560685247175,-0.8
1,0.935759428504539,0.188032548358295,-0.0398188738693312,-1.69452250685474,-0.671900854572671,0.2
1,1.74721562320435,-0.672839359788115,1.15027331143877,-0.236043339006946,0.468949568741069,1.2
4,0.631463355492109,-1.6566929690983,1.66031281942796,1.22243582884085,0.697119653403817,0.6
2,-0.99144903390752,0.556977651849613,-0.549858381858518,-0.965282922930843,0.468949568741069,-0.2
2,0.022871209467248,0.556977651849613,-0.634864966523382,-0.965282922930843,-1.12824102389817,1
0,-0.68715296089509,-0.0579308539692509,0.0451877107955332,0.857816036878901,0.012609399415573,-0.4
0,0.732895379829586,-1.77967467026207,1.49029965009823,0.493196244916952,-1.12824102389817,1.2
1,0.0623169967095999,0.556977651849613,-0.20983204319906,-0.965282922930843,0.697119653403817,-0.2
0,-0.0785608148702287,0.43399595068584,-0.124825458534196,1.22243582884085,-0.671900854572671,-1
0,0.022871209467248,-0.426875957460569,0.385214049454991,-0.236043339006946,-0.215560685247175,0.2
2,0.758253385913955,0.188032548358295,-0.294838627863924,-1.32990271489279,0.925289738066565,1
0,-0.108990422171472,0.802941054177159,-0.719871551188247,0.128576452955003,0.697119653403817,-0.8
4,-0.205350845292075,-0.426875957460569,0.470220634119855,-0.236043339006946,0.012609399415573,-1.8
1,-0.783513384015693,-0.0579308539692509,0.0451877107955332,-0.600663130968894,0.468949568741069,0
1,1.81821804024059,-0.672839359788115,1.3202864807685,-0.600663130968894,-0.900070939235419,0.8
0,-0.68715296089509,0.311014249522068,-0.379845212528789,0.493196244916952,-0.900070939235419,0.2
0,0.964740006886676,-0.918802762115661,0.895253557444177,2.68091499668864,-0.443730769909923,1.2
0,0.327167282479679,-0.180912555133024,0.130194295460398,0.128576452955003,1.15345982272931,0
1,-0.870696623981953,0.311014249522068,-0.124825458534196,1.22243582884085,0.240779484078321,0.2
0,-0.494432114653884,-0.0579308539692509,0.130194295460398,2.3162952047267,0.925289738066565,-1.8
1,-0.870696623981953,0.556977651849613,-0.549858381858518,-1.32990271489279,0.240779484078321,0.2
2,-1.45803634585991,1.90977636465111,-1.99497032116121,-0.600663130968894,0.012609399415573,-1.2
1,-0.136521971634501,0.802941054177159,-0.549858381858518,-0.965282922930843,-2.04092136254916,0.4
1,0.180090847190337,0.925922755340932,-1.56993739783689,-0.965282922930843,-0.215560685247175,1
1,0.781196343799813,-0.0579308539692509,0.0451877107955332,-0.600663130968894,-0.900070939235419,0.8
2,0.230565354539224,-0.795821060951888,0.385214049454991,0.493196244916952,-0.900070939235419,-1
1,0.138793522995793,0.925922755340932,-0.804878135853111,-0.600663130968894,0.240779484078321,1.2
3,0.689424512256381,-0.672839359788115,0.55522721878472,-0.236043339006946,-0.900070939235419,0.8
3,1.76565780944753,-2.27160147491716,2.93541158940092,1.5870556208028,-0.671900854572671,0.8
0,-0.0739502683094346,-0.426875957460569,0.55522721878472,-1.69452250685474,0.240779484078321,-0.6
4,-0.108990422171472,-0.549857658624342,0.470220634119855,0.128576452955003,0.697119653403817,-0.2
0,-0.599552576239996,-0.303894256296797,0.215200880125262,0.128576452955003,0.012609399415573,0.6
1,-0.774753345550183,1.17188615766848,-0.889884720517975,0.857816036878901,-1.12824102389817,0
0,0.101250501000753,-0.672839359788115,0.300207464790126,-0.600663130968894,-0.443730769909923,-0.4
2,0.802053578241502,-0.795821060951888,0.810246972779313,0.493196244916952,1.60979999205481,1
0,0.59765268071295,0.188032548358295,-0.20983204319906,-1.32990271489279,-0.900070939235419,-0.8
1,0.737305467844258,-0.549857658624342,0.725240388114449,-1.32990271489279,-0.443730769909923,0
3,-0.599552576239996,-0.180912555133024,0.130194295460398,-0.600663130968894,1.83797007671756,-0.6
1,-0.938527977731445,0.311014249522068,-0.294838627863924,-0.236043339006946,1.83797007671756,-1.6
3,0.234555434171547,-0.549857658624342,0.385214049454991,-1.32990271489279,0.925289738066565,-0.2
0,0.737305467844258,-0.303894256296797,0.385214049454991,1.5870556208028,-1.35641110856092,0
0,-0.68715296089509,1.29486785883225,-1.39992422850716,-0.600663130968894,-0.900070939235419,1
0,0.0470216914523614,1.5408312611598,-2.07997690582608,-0.600663130968894,1.15345982272931,-0.8
0,-0.268194599501164,0.556977651849613,-0.20983204319906,-1.69452250685474,0.240779484078321,0.4
0,-1.30035565348075,2.27872146814243,-2.33499665982067,0.857816036878901,-0.215560685247175,-1.8
1,-0.0739502683094346,0.311014249522068,-0.294838627863924,0.128576452955003,-1.35641110856092,0
2,-0.0739502683094346,-0.0579308539692509,-0.0398188738693312,-0.600663130968894,-0.900070939235419,0
0,-1.27369466684659,2.15573976697866,-2.16498349049094,-0.600663130968894,0.012609399415573,-1.6
1,-0.68715296089509,1.0489044565047,-0.804878135853111,-0.600663130968894,0.012609399415573,-0.8
1,0.356751622911443,-0.303894256296797,0.215200880125262,-0.965282922930843,1.15345982272931,0.6
2,-0.68715296089509,0.188032548358295,-0.20983204319906,-1.32990271489279,-0.443730769909923,1
0,-0.928054018696597,1.17188615766848,-0.97489130518284,-0.965282922930843,1.15345982272931,-0.6
1,0.737305467844258,-1.6566929690983,1.57530623476309,2.3162952047267,-0.215560685247175,1.4
0,0.402138778729118,-0.795821060951888,0.55522721878472,-0.600663130968894,-0.443730769909923,-1.4
1,1.88245832232099,-0.180912555133024,1.06526672677391,-0.965282922930843,-0.215560685247175,1.6
0,-0.125050492691572,-0.0579308539692509,0.0451877107955332,-0.236043339006946,0.468949568741069,-0.6
3,-0.184402927222379,-0.672839359788115,1.06526672677391,-0.236043339006946,0.012609399415573,-1.6
1,0.777525470538075,-2.02563807258962,1.91533257342255,0.857816036878901,0.012609399415573,0.2
0,0.700437132041593,-1.6566929690983,1.57530623476309,-0.236043339006946,0.925289738066565,0.8
2,0.196150917710437,0.679959353013386,-0.464851797193653,-0.236043339006946,0.240779484078321,0.8
1,0.356751622911443,-0.180912555133024,0.0451877107955332,0.857816036878901,-0.215560685247175,1.2
0,-0.125050492691572,1.17188615766848,-0.889884720517975,-0.600663130968894,-1.81275127788641,0.2
0,-0.446251903093582,1.78679466348734,-2.76002958314499,0.128576452955003,-0.671900854572671,0
1,-0.918417976384537,0.311014249522068,-0.294838627863924,-0.965282922930843,0.012609399415573,-1.4
0,0.160818762566216,-0.180912555133024,0.300207464790126,-0.600663130968894,0.012609399415573,1
2,0.314995439559181,-0.918802762115661,0.895253557444177,0.857816036878901,0.925289738066565,1
0,0.469172116552146,0.43399595068584,-0.634864966523382,-0.600663130968894,0.240779484078321,-0.4
1,-0.68715296089509,0.679959353013386,-0.549858381858518,-0.236043339006946,-0.671900854572671,0.8
1,1.98128952552161,-0.795821060951888,2.08534574275228,1.22243582884085,-0.443730769909923,1.8
1,0.392083778055664,-0.918802762115661,0.895253557444177,-0.965282922930843,-1.58458119322366,-0.6
0,-0.613029558494626,1.29486785883225,-1.0598978898477,-0.236043339006946,0.697119653403817,-0.6
1,-0.168289144091843,-0.795821060951888,0.810246972779313,-0.600663130968894,-0.900070939235419,0.4
0,-1.38094800736343,0.925922755340932,-1.39992422850716,-1.69452250685474,0.468949568741069,-1.4
1,0.777525470538075,-0.0579308539692509,0.0451877107955332,0.493196244916952,2.5224803307058,1.4
0,0.237907101062699,-0.0579308539692509,-0.0398188738693312,2.3162952047267,-0.443730769909923,0
1,-1.05776997289741,0.679959353013386,-0.889884720517975,-0.236043339006946,0.468949568741069,-1.2
2,-0.242412546492307,-0.672839359788115,1.3202864807685,-1.32990271489279,-0.900070939235419,-1
2,0.240762224710716,-1.41072956677075,1.49029965009823,0.857816036878901,-0.671900854572671,0.6
0,-0.0704462529232307,-0.303894256296797,0.385214049454991,1.5870556208028,-0.900070939235419,-0.6
0,-0.401640596093303,1.17188615766848,-0.804878135853111,-0.965282922930843,0.012609399415573,0.4
0,0.526274589512503,-0.426875957460569,0.385214049454991,0.128576452955003,0.468949568741069,0
1,-0.0200423392909152,-0.549857658624342,0.640233803449584,0.493196244916952,-1.12824102389817,0.4
1,-0.972665325696876,1.0489044565047,-1.22991105917743,0.128576452955003,-0.671900854572671,-1
2,0.240762224710716,-0.672839359788115,0.300207464790126,2.68091499668864,0.012609399415573,0.6
1,0.954543136715183,0.188032548358295,-1.14490447451257,-0.600663130968894,-1.81275127788641,0.8
0,-0.116128231291517,1.41784955999602,-1.3149176438423,0.493196244916952,-0.443730769909923,-0.4
0,0.202327867910476,-1.16476616444321,1.23527989610364,1.22243582884085,0.240779484078321,0.8
1,-0.136521971634501,-0.426875957460569,0.385214049454991,0.857816036878901,-0.443730769909923,0
1,0.0266279511093768,-0.426875957460569,0.470220634119855,-1.32990271489279,-0.443730769909923,-0.2
1,1.92834423809271,-0.549857658624342,1.91533257342255,-0.600663130968894,1.60979999205481,1.8
0,0.721191684713723,-0.426875957460569,0.215200880125262,0.857816036878901,-1.58458119322366,1.2
1,0.0980060423098234,-0.918802762115661,0.980260142109042,0.493196244916952,0.240779484078321,0.8
0,0.207622396653366,-1.04178446327943,1.15027331143877,0.128576452955003,-0.443730769909923,0.6
1,-1.4723119641,1.66381296232357,-2.33499665982067,-0.965282922930843,0.012609399415573,-1.6
1,-0.168289144091843,1.0489044565047,-0.97489130518284,-0.600663130968894,0.925289738066565,-0.2
2,0.16938413351027,-0.303894256296797,0.300207464790126,-1.69452250685474,-1.12824102389817,0.8
