"FTHG","P90_Ovr_H","POSD_H","PD_H","HC","HF","OFRM_H"
0,-2.54490894077147,0.303894256296797,-0.0451877107955332,1.56944911075737,0.725385065269247,-0.444239836308028
5,0.418035155395041,0.180912555133024,0.0398188738693312,0.56991168826385,-0.235055090836377,0.292926704290447
0,0.418035155395041,0.549857658624342,-0.0451877107955332,-0.0964465933984977,-0.475165129862782,0.292926704290447
2,0.418035155395041,-1.29486785883225,0.20983204319906,1.56944911075737,-0.475165129862782,0.292926704290447
1,-1.55726090871597,0.918802762115661,-0.130194295460398,0.236732547432676,-0.715275168889188,-0.444239836308028
1,0.418035155395041,0.303894256296797,0.0398188738693312,-0.429625734229671,-1.43560528596841,-0.444239836308028
1,1.40568318745055,-0.43399595068584,0.124825458534196,-0.762804875060845,-0.235055090836377,0.538648884489938
2,0.418035155395041,1.41072956677075,-0.0451877107955332,-0.762804875060845,0.0050549481900294,-0.198517656108537
3,-1.55726090871597,0.426875957460569,-0.130194295460398,0.236732547432676,-1.43560528596841,-0.198517656108537
2,-2.54490894077147,2.02563807258962,-0.300207464790126,0.236732547432676,-0.235055090836377,-0.68996201650752
1,-0.569612876660463,0.672839359788115,-0.130194295460398,0.236732547432676,0.0050549481900294,0.047204524090955
1,3.38097925156155,-1.78679466348734,0.294838627863924,0.903090829095023,1.20560514332206,0.78437106468943
6,0.747251166080209,-0.556977651849613,0.124825458534196,-0.429625734229671,-0.235055090836377,0.538648884489938
1,-0.569612876660463,-0.679959353013386,0.20983204319906,-0.762804875060845,1.44571518234846,-0.444239836308028
3,0.0888191447098728,0.303894256296797,0.0398188738693312,0.236732547432676,-0.475165129862782,0.047204524090955
1,-0.569612876660463,-0.43399595068584,0.124825458534196,1.2362699699262,0.245164987216435,-0.198517656108537
2,0.0888191447098728,0.918802762115661,-0.130194295460398,0.236732547432676,0.725385065269247,0.047204524090955
0,1.40568318745055,0.0579308539692509,0.0398188738693312,-0.0964465933984977,-0.475165129862782,0.047204524090955
3,-1.2280448980308,1.04178446327943,-0.130194295460398,1.56944911075737,-1.195495246942,-0.198517656108537
2,0.747251166080209,-0.679959353013386,0.124825458534196,-0.0964465933984977,-0.235055090836377,0.292926704290447
3,0.0888191447098728,-0.679959353013386,0.20983204319906,0.56991168826385,0.0050549481900294,-0.198517656108537
1,-0.569612876660463,1.41072956677075,-0.215200880125262,-0.762804875060845,0.965495104295653,-1.1814063769065
0,0.418035155395041,0.180912555133024,0.0398188738693312,-0.0964465933984977,0.485275026242841,-0.444239836308028
1,-0.569612876660463,-0.679959353013386,0.20983204319906,-0.429625734229671,-0.955385207915594,-0.444239836308028
1,1.40568318745055,-1.90977636465111,0.464851797193653,1.2362699699262,-1.67571532499481,0.538648884489938
3,0.911859171422793,-0.311014249522068,0.124825458534196,0.903090829095023,0.965495104295653,0.292926704290447
3,1.40568318745055,-1.66381296232357,0.379845212528789,-0.762804875060845,1.20560514332206,2.01298196568689
1,-0.0757888606327112,-0.311014249522068,0.124825458534196,0.236732547432676,0.725385065269247,0.292926704290447
0,1.8995072034783,-1.29486785883225,0.379845212528789,-0.429625734229671,0.965495104295653,0.78437106468943
2,-1.06343689268822,0.303894256296797,-0.0451877107955332,-0.762804875060845,0.965495104295653,-0.198517656108537
1,0.911859171422793,-1.5408312611598,0.464851797193653,1.56944911075737,0.245164987216435,0.292926704290447
2,0.615564761806142,-0.43399595068584,0.124825458534196,0.56991168826385,-1.91582536402122,0.78437106468943
2,-0.0757888606327112,-0.188032548358295,0.0398188738693312,-0.429625734229671,-1.195495246942,-0.198517656108537
1,-0.569612876660463,0.918802762115661,-0.385214049454991,0.236732547432676,-1.195495246942,-0.198517656108537
1,0.22050554898394,0.795821060951888,-0.300207464790126,-0.0964465933984977,-0.715275168889188,0.292926704290447
1,0.911859171422793,-1.29486785883225,0.294838627863924,-0.0964465933984977,-0.235055090836377,0.538648884489938
2,-1.35973130230487,1.90265637142584,-0.55522721878472,-0.762804875060845,0.245164987216435,-0.444239836308028
2,-0.964672089482665,0.180912555133024,0.0398188738693312,-0.762804875060845,0.725385065269247,-1.1814063769065
0,-0.174553663838262,1.41072956677075,-0.385214049454991,2.90216567408206,0.725385065269247,0.047204524090955
1,-0.174553663838262,-0.188032548358295,0.124825458534196,0.903090829095023,0.485275026242841,-0.68996201650752
1,-1.75479051512707,1.90265637142584,-0.640233803449584,0.903090829095023,-1.91582536402122,-0.935684196707012
0,-0.898828887345632,0.180912555133024,-0.0451877107955332,0.236732547432676,0.245164987216435,-1.427128557106
0,-0.240396865975295,-0.925922755340932,0.379845212528789,-0.429625734229671,-0.235055090836377,-0.198517656108537
1,-1.2280448980308,1.16476616444321,-0.215200880125262,0.236732547432676,0.965495104295653,-0.444239836308028
1,-0.240396865975295,0.918802762115661,-0.300207464790126,-0.762804875060845,-1.195495246942,0.047204524090955
1,1.07646717676538,-1.29486785883225,0.379845212528789,1.90262825158854,0.245164987216435,0.292926704290447
3,2.06411520882088,-2.03275806581489,0.719871551188247,0.56991168826385,0.485275026242841,2.75014850628536
1,-0.569612876660463,0.918802762115661,-0.130194295460398,-0.429625734229671,-1.43560528596841,-0.444239836308028
0,0.747251166080209,-0.311014249522068,0.20983204319906,-0.762804875060845,0.245164987216435,0.78437106468943
0,0.747251166080209,-0.925922755340932,0.294838627863924,-0.429625734229671,-0.715275168889188,-0.198517656108537
1,2.06411520882088,-1.66381296232357,0.634864966523382,0.903090829095023,0.245164987216435,1.27581542508841
4,0.418035155395041,-1.29486785883225,0.379845212528789,-0.0964465933984977,-3.11637555915325,0.292926704290447
2,0.55912773140297,-1.5408312611598,0.379845212528789,-0.0964465933984977,-1.195495246942,0.047204524090955
0,-0.287427724644605,-0.188032548358295,0.0398188738693312,-0.762804875060845,-1.67571532499481,-0.444239836308028
4,0.0888191447098728,0.426875957460569,-0.215200880125262,-0.0964465933984977,-0.475165129862782,-0.198517656108537
0,-0.287427724644605,0.672839359788115,-0.130194295460398,1.2362699699262,0.725385065269247,-0.198517656108537
1,-0.00524257262874638,-0.925922755340932,0.20983204319906,-0.0964465933984977,-1.67571532499481,0.538648884489938
1,-0.851798028676322,-0.311014249522068,0.124825458534196,0.236732547432676,0.245164987216435,0.538648884489938
1,0.841312883418829,0.303894256296797,-0.215200880125262,-1.09598401589202,1.20560514332206,0.78437106468943
3,-0.569612876660463,1.41072956677075,-0.385214049454991,-1.09598401589202,0.245164987216435,-0.444239836308028
0,-0.287427724644605,1.53371126793453,-0.55522721878472,-0.0964465933984977,-0.235055090836377,-0.68996201650752
1,1.15877117943667,-0.311014249522068,0.294838627863924,0.236732547432676,-0.235055090836377,0.538648884489938
2,-0.569612876660463,0.795821060951888,-0.215200880125262,-1.09598401589202,-0.235055090836377,-1.427128557106
1,-0.569612876660463,0.180912555133024,-0.0451877107955332,0.903090829095023,0.725385065269247,-1.1814063769065
1,0.171123147381165,-1.17188615766848,0.379845212528789,0.56991168826385,-0.715275168889188,0.538648884489938
3,0.55912773140297,0.180912555133024,-0.0451877107955332,0.56991168826385,-1.43560528596841,-0.198517656108537
0,1.40568318745055,-0.188032548358295,0.124825458534196,-0.0964465933984977,-1.195495246942,1.03009324488892
2,-0.569612876660463,-0.43399595068584,0.20983204319906,-0.429625734229671,-0.715275168889188,-0.198517656108537
1,-0.322700868646587,0.180912555133024,-0.0451877107955332,-0.429625734229671,-0.235055090836377,-0.444239836308028
0,-1.31034890070209,1.28774786560698,-0.55522721878472,-0.762804875060845,1.20560514332206,-0.935684196707012
1,-0.0757888606327112,0.918802762115661,-0.215200880125262,-0.0964465933984977,-1.195495246942,0.292926704290447
0,-1.2280448980308,1.28774786560698,-0.470220634119855,0.903090829095023,0.485275026242841,-1.1814063769065
1,0.0888191447098728,-0.679959353013386,0.20983204319906,-0.429625734229671,-0.475165129862782,0.047204524090955
6,-0.350135536203685,0.180912555133024,-0.0451877107955332,1.2362699699262,-1.67571532499481,0.047204524090955
1,0.747251166080209,0.0579308539692509,-0.0451877107955332,1.2362699699262,-1.195495246942,0.538648884489938
3,1.40568318745055,-0.679959353013386,0.379845212528789,1.90262825158854,-0.955385207915594,1.7672597854874
0,0.966728506536988,-1.78679466348734,0.634864966523382,-0.429625734229671,-0.955385207915594,0.047204524090955
3,-0.130658195746906,-1.17188615766848,0.549858381858518,0.236732547432676,-0.955385207915594,-0.444239836308028
1,-0.789090217117242,1.90265637142584,-0.810246972779313,-0.429625734229671,0.485275026242841,0.538648884489938
0,0.418035155395041,-0.311014249522068,0.0398188738693312,0.236732547432676,-0.475165129862782,1.27581542508841
0,-0.350135536203685,0.303894256296797,-0.0451877107955332,0.903090829095023,-0.715275168889188,0.047204524090955
5,1.60321279386165,-1.0489044565047,0.634864966523382,1.2362699699262,-1.67571532499481,1.03009324488892
2,0.308296485166652,0.549857658624342,-0.130194295460398,0.903090829095023,0.0050549481900294,1.03009324488892
3,0.0229759425728394,0.303894256296797,-0.0451877107955332,-1.42916315672319,-0.235055090836377,1.27581542508841
2,0.418035155395041,-1.29486785883225,0.464851797193653,-0.0964465933984977,-1.195495246942,1.52153760528791
2,0.615564761806142,-1.90977636465111,0.97489130518284,0.236732547432676,-0.955385207915594,-0.444239836308028
5,1.60321279386165,-2.03275806581489,0.97489130518284,0.236732547432676,-1.91582536402122,1.7672597854874
1,0.0229759425728394,-0.311014249522068,0.20983204319906,-1.76234229755437,0.965495104295653,0.538648884489938
1,-0.964672089482665,1.6566929690983,-0.640233803449584,-1.09598401589202,0.485275026242841,0.538648884489938
1,-1.35973130230487,0.918802762115661,-0.640233803449584,-0.429625734229671,0.485275026242841,-1.67285073730549
3,1.01062397462834,-1.29486785883225,0.549858381858518,0.903090829095023,-0.715275168889188,0.538648884489938
2,0.148676601198085,-1.0489044565047,0.719871551188247,-1.09598401589202,-0.715275168889188,-0.198517656108537
1,-0.569612876660463,1.77967467026207,-1.06526672677391,-1.09598401589202,0.965495104295653,-1.91857291750498
4,0.418035155395041,0.795821060951888,-0.470220634119855,0.236732547432676,1.20560514332206,0.047204524090955
0,-0.0308957682665519,1.04178446327943,-0.385214049454991,0.903090829095023,-0.235055090836377,-0.444239836308028
0,-0.749185246125101,1.77967467026207,-1.15027331143877,-0.429625734229671,-0.715275168889188,-0.444239836308028
2,0.328248970662723,0.303894256296797,-0.130194295460398,0.236732547432676,0.0050549481900294,0.047204524090955
3,-0.749185246125101,1.41072956677075,-0.470220634119855,0.236732547432676,0.725385065269247,-1.91857291750498
2,-0.0308957682665519,0.303894256296797,-0.130194295460398,0.56991168826385,1.20560514332206,-0.68996201650752
0,-0.390040507195826,0.426875957460569,-0.300207464790126,-0.0964465933984977,0.965495104295653,-0.935684196707012
0,-1.64704709344829,0.426875957460569,-0.470220634119855,-0.0964465933984977,0.245164987216435,-2.41001727790396
0,1.8995072034783,-2.27872146814243,1.82495715183148,1.2362699699262,-0.235055090836377,2.25870414588638
2,0.866966079056634,-0.679959353013386,0.20983204319906,1.2362699699262,0.485275026242841,1.03009324488892
0,-1.39265290337338,0.303894256296797,-0.385214049454991,-1.09598401589202,-1.195495246942,-1.427128557106
2,0.418035155395041,-0.311014249522068,0.0398188738693312,2.23580739241972,-1.195495246942,1.27581542508841
1,1.07646717676538,-0.43399595068584,0.294838627863924,-2.09552143838554,-1.43560528596841,-0.444239836308028
2,1.8995072034783,-2.15573976697866,1.48493081317203,1.2362699699262,-1.91582536402122,2.75014850628536
2,0.0888191447098728,-0.311014249522068,0.294838627863924,0.236732547432676,0.0050549481900294,0.292926704290447
4,-0.569612876660463,0.180912555133024,-0.130194295460398,0.236732547432676,-1.43560528596841,0.047204524090955
1,0.0888191447098728,0.426875957460569,-0.130194295460398,-1.09598401589202,1.44571518234846,2.25870414588638
4,0.911859171422793,-1.5408312611598,0.889884720517975,0.236732547432676,-0.715275168889188,0.78437106468943
2,0.190116378766848,-0.188032548358295,0.124825458534196,-0.762804875060845,1.20560514332206,-0.444239836308028
2,-1.48128798317324,-0.188032548358295,0.0398188738693312,-1.42916315672319,-0.715275168889188,-1.67285073730549
2,-0.265721174489539,1.41072956677075,-1.06526672677391,-1.09598401589202,1.68582522137487,-0.198517656108537
0,0.582643160737625,-0.679959353013386,0.379845212528789,-1.42916315672319,0.245164987216435,0.047204524090955
0,-0.417667025575001,1.77967467026207,-1.3202864807685,1.2362699699262,0.0050549481900294,-1.1814063769065
0,-1.02545042991685,1.6566929690983,-1.06526672677391,-0.0964465933984977,-1.195495246942,-1.427128557106
1,0.494008080937772,-0.679959353013386,0.294838627863924,-1.76234229755437,0.965495104295653,0.292926704290447
2,-0.417667025575001,1.16476616444321,-0.640233803449584,-1.09598401589202,-0.715275168889188,-1.427128557106
2,0.0381705276813855,1.16476616444321,-0.55522721878472,-0.0964465933984977,-0.475165129862782,-0.68996201650752
0,-0.873504578831388,1.28774786560698,-0.810246972779313,-0.429625734229671,-0.715275168889188,-2.16429509770447
0,0.418035155395041,-0.43399595068584,0.124825458534196,0.236732547432676,0.725385065269247,0.538648884489938
1,-0.992890604684251,1.28774786560698,-0.895253557444177,-0.0964465933984977,-0.955385207915594,-2.65573945810345
0,-1.13398318069218,2.14861977375339,-1.91533257342255,-1.09598401589202,-0.235055090836377,-0.198517656108537
2,-0.00524257262874638,-0.188032548358295,0.124825458534196,-1.76234229755437,-0.475165129862782,0.292926704290447
2,-0.569612876660463,1.28774786560698,-0.810246972779313,-0.0964465933984977,-1.195495246942,-1.91857291750498
2,-1.13398318069218,-0.311014249522068,0.294838627863924,-0.0964465933984977,0.965495104295653,-1.67285073730549
2,-0.146335148636676,0.303894256296797,-0.0451877107955332,-0.0964465933984977,-0.235055090836377,-0.935684196707012
3,0.276942579387112,0.672839359788115,-0.470220634119855,-0.429625734229671,1.92593526040128,-0.198517656108537
1,0.34206222985231,1.28774786560698,-0.725240388114449,0.56991168826385,1.44571518234846,-0.68996201650752
2,0.276942579387112,0.795821060951888,-0.300207464790126,-0.429625734229671,0.965495104295653,-0.444239836308028
1,1.14231037890241,-1.66381296232357,0.97489130518284,3.23534481491324,0.245164987216435,0.78437106468943
1,0.700220307410899,-0.188032548358295,0.0398188738693312,0.56991168826385,-0.475165129862782,0.538648884489938
2,-1.49141770657893,0.303894256296797,-0.300207464790126,0.903090829095023,-0.475165129862782,-1.1814063769065
0,1.01062397462834,-2.03275806581489,1.48493081317203,-0.0964465933984977,0.0050549481900294,1.03009324488892
3,0.878937570354277,-0.802941054177159,0.379845212528789,-2.09552143838554,-0.715275168889188,0.538648884489938
3,0.615564761806142,-0.925922755340932,0.294838627863924,-0.0964465933984977,-0.715275168889188,0.538648884489938
2,2.19580161309495,-0.925922755340932,1.14490447451257,0.236732547432676,-1.43560528596841,2.75014850628536
1,0.22050554898394,-0.925922755340932,0.889884720517975,0.236732547432676,0.965495104295653,1.52153760528791
2,-0.306240068112329,-0.311014249522068,0.294838627863924,0.236732547432676,-0.955385207915594,-0.198517656108537
2,0.483878357532075,-0.311014249522068,0.20983204319906,0.56991168826385,0.725385065269247,0.538648884489938
5,1.28222718344361,-0.925922755340932,0.634864966523382,-0.429625734229671,-0.715275168889188,-0.198517656108537
3,-1.18689289669515,1.16476616444321,-0.980260142109042,0.236732547432676,-1.67571532499481,-0.935684196707012
3,0.0476671433742269,1.28774786560698,-1.49029965009823,0.903090829095023,-1.67571532499481,-0.444239836308028
4,-0.0757888606327112,-0.43399595068584,0.634864966523382,-1.09598401589202,-1.195495246942,-0.68996201650752
5,-0.81652488467434,0.303894256296797,-0.55522721878472,-0.429625734229671,-0.235055090836377,-1.67285073730549
1,-0.446156872653525,0.426875957460569,-0.385214049454991,-1.42916315672319,0.0050549481900294,0.292926704290447
1,0.664947163408917,-1.66381296232357,1.3149176438423,-0.429625734229671,2.16604529942768,0.78437106468943
1,0.418035155395041,-0.188032548358295,0.0398188738693312,-0.762804875060845,0.245164987216435,1.52153760528791
1,-1.06343689268822,1.90265637142584,-1.40529306543336,0.56991168826385,-0.475165129862782,-1.427128557106
0,0.788403167415855,-0.188032548358295,0.0398188738693312,0.56991168826385,-0.235055090836377,0.78437106468943
2,0.541491159401979,-1.0489044565047,0.719871551188247,-0.429625734229671,-1.195495246942,0.047204524090955
1,-1.03438842115717,0.0579308539692509,-0.130194295460398,-1.09598401589202,0.965495104295653,-0.68996201650752
1,-0.104837332163755,0.795821060951888,-0.300207464790126,0.903090829095023,-0.715275168889188,-0.68996201650752
3,0.940907642953838,-1.5408312611598,0.889884720517975,-0.0964465933984977,-0.475165129862782,1.03009324488892
2,0.171123147381165,0.795821060951888,-0.55522721878472,0.56991168826385,0.725385065269247,-0.68996201650752
3,0.824713756829661,-1.17188615766848,0.634864966523382,-0.429625734229671,-0.475165129862782,0.292926704290447
1,-1.26677619340553,1.04178446327943,-0.980260142109042,-1.09598401589202,0.245164987216435,-1.427128557106
2,0.243744326208776,-1.17188615766848,1.0598978898477,-0.762804875060845,0.725385065269247,-1.1814063769065
0,2.10284650419561,-0.679959353013386,1.14490447451257,0.903090829095023,-0.715275168889188,1.7672597854874
1,0.243744326208776,1.04178446327943,-0.810246972779313,-1.09598401589202,1.68582522137487,0.047204524090955
1,-0.898828887345632,0.303894256296797,-0.385214049454991,0.56991168826385,-0.235055090836377,-0.444239836308028
1,-0.130658195746906,-0.188032548358295,0.0398188738693312,2.23580739241972,0.485275026242841,-0.935684196707012
3,-0.0209195255185167,-1.0489044565047,0.97489130518284,-0.429625734229671,-1.195495246942,0.047204524090955
2,-0.789090217117242,1.16476616444321,-0.895253557444177,-1.42916315672319,0.965495104295653,-0.444239836308028
1,0.359938212332953,0.0579308539692509,-0.0451877107955332,1.2362699699262,1.20560514332206,-0.198517656108537
2,0.966728506536988,-0.556977651849613,0.549858381858518,-0.0964465933984977,-1.43560528596841,0.78437106468943
4,0.747251166080209,0.303894256296797,-0.385214049454991,-0.0964465933984977,1.20560514332206,0.292926704290447
2,1.8446378683641,-0.311014249522068,0.634864966523382,1.56944911075737,-1.43560528596841,1.27581542508841
1,0.63751249585182,-1.29486785883225,0.97489130518284,0.56991168826385,0.245164987216435,0.78437106468943
0,0.198557814938262,-1.0489044565047,0.97489130518284,0.56991168826385,2.16604529942768,0.538648884489938
6,1.09379433522249,-0.188032548358295,0.0398188738693312,2.56898653325089,0.245164987216435,0.292926704290447
0,0.63751249585182,0.672839359788115,-1.15027331143877,-1.42916315672319,0.485275026242841,0.292926704290447
1,-1.29735353185926,1.6566929690983,-1.66031281942796,0.903090829095023,0.965495104295653,-0.68996201650752
1,-0.257724024432409,-0.556977651849613,0.549858381858518,-0.429625734229671,0.245164987216435,-1.67285073730549
2,0.885868433737122,-0.556977651849613,0.634864966523382,0.56991168826385,-1.91582536402122,0.292926704290447
0,-0.673575827403148,0.0579308539692509,-0.0451877107955332,0.236732547432676,0.485275026242841,0.538648884489938
1,-0.985464679631202,1.77967467026207,-1.49029965009823,-1.42916315672319,-1.43560528596841,-0.198517656108537
2,0.262090729281014,-0.556977651849613,0.20983204319906,0.236732547432676,2.40615533845409,-1.1814063769065
5,0.158127778538329,-0.43399595068584,0.124825458534196,-0.429625734229671,1.44571518234846,0.292926704290447
2,-0.361686975175094,0.426875957460569,-0.385214049454991,-0.762804875060845,0.965495104295653,-0.68996201650752
2,1.20815358103944,-0.188032548358295,0.294838627863924,1.56944911075737,0.245164987216435,1.7672597854874
3,0.813094368217243,-0.802941054177159,0.719871551188247,1.2362699699262,0.0050549481900294,0.047204524090955
1,-0.668377679866014,0.426875957460569,-0.470220634119855,0.236732547432676,-0.475165129862782,0.78437106468943
1,-0.767142483071564,0.0579308539692509,-0.0451877107955332,-0.762804875060845,-0.955385207915594,0.047204524090955
1,0.418035155395041,0.672839359788115,-1.3202864807685,-0.0964465933984977,0.0050549481900294,-1.1814063769065
1,-0.174553663838262,-0.311014249522068,0.379845212528789,0.236732547432676,0.965495104295653,0.047204524090955
1,0.0888191447098728,0.918802762115661,-0.895253557444177,-0.0964465933984977,0.485275026242841,-0.68996201650752
1,0.12174074577839,0.180912555133024,-0.130194295460398,-1.42916315672319,0.485275026242841,1.52153760528791
1,-0.663674593999083,-0.311014249522068,0.124825458534196,1.90262825158854,0.725385065269247,0.292926704290447
1,-0.663674593999083,0.0579308539692509,-0.130194295460398,-0.429625734229671,-0.955385207915594,-0.198517656108537
1,0.0541648277956449,-0.556977651849613,0.549858381858518,-0.429625734229671,0.245164987216435,-0.68996201650752
1,0.911859171422793,-1.90977636465111,1.99497032116121,-0.429625734229671,-0.475165129862782,-0.198517656108537
2,0.714329565011692,-0.802941054177159,0.549858381858518,2.90216567408206,-1.195495246942,1.52153760528791
3,1.87599177414364,-0.925922755340932,1.56993739783689,0.56991168826385,0.965495104295653,0.538648884489938
4,0.841312883418829,0.0579308539692509,-0.0451877107955332,-0.762804875060845,0.485275026242841,0.78437106468943
4,-0.099304289967366,0.795821060951888,-0.385214049454991,0.903090829095023,-0.475165129862782,-1.1814063769065
1,0.956752263788953,-0.925922755340932,0.804878135853111,1.2362699699262,0.0050549481900294,0.047204524090955
0,0.319270352189491,0.672839359788115,-0.55522721878472,-1.76234229755437,-1.43560528596841,-0.198517656108537
0,-1.13398318069218,2.27160147491716,-2.93541158940092,-1.76234229755437,-0.475165129862782,-1.427128557106
0,-0.475551159321844,0.426875957460569,-0.55522721878472,0.903090829095023,-0.475165129862782,-1.91857291750498
0,-0.749185246125101,0.549857658624342,-0.470220634119855,-0.762804875060845,2.40615533845409,-0.935684196707012
4,-0.749185246125101,0.303894256296797,-0.215200880125262,-0.762804875060845,-1.195495246942,0.538648884489938
3,0.238462785930404,-1.17188615766848,0.889884720517975,-1.42916315672319,-1.67571532499481,-0.444239836308028
0,-0.12068195299887,0.672839359788115,-0.300207464790126,0.903090829095023,-1.195495246942,0.047204524090955
0,0.182880862048492,0.795821060951888,-0.810246972779313,0.903090829095023,1.68582522137487,0.538648884489938
2,0.777179894324316,-0.188032548358295,0.20983204319906,0.56991168826385,0.245164987216435,0.047204524090955
4,0.238462785930404,0.549857658624342,-0.725240388114449,1.56944911075737,-0.475165129862782,0.78437106468943
1,-0.741377751800551,0.180912555133024,-0.130194295460398,2.90216567408206,-0.955385207915594,-0.198517656108537
1,-0.569612876660463,-0.311014249522068,0.294838627863924,-0.429625734229671,0.965495104295653,-0.444239836308028
1,0.182880862048492,0.549857658624342,-0.385214049454991,3.23534481491324,-0.235055090836377,1.03009324488892
0,0.597607524859678,0.303894256296797,-0.385214049454991,-1.76234229755437,-1.67571532499481,-1.1814063769065
0,0.956752263788953,-1.29486785883225,1.39992422850716,0.236732547432676,-0.955385207915594,2.01298196568689
2,2.00686025044085,-1.5408312611598,2.07997690582608,0.236732547432676,-0.715275168889188,2.01298196568689
0,0.0315641863298437,-0.556977651849613,0.20983204319906,-0.0964465933984977,-0.715275168889188,-0.68996201650752
0,1.06215343717037,-2.27872146814243,2.33499665982067,0.56991168826385,-0.715275168889188,2.25870414588638
1,0.203329061469931,-0.311014249522068,0.294838627863924,-2.09552143838554,-0.475165129862782,0.047204524090955
1,0.0588904164657666,0.0579308539692509,0.0398188738693312,-0.429625734229671,-0.475165129862782,-1.427128557106
2,0.829555168751501,-2.15573976697866,2.16498349049094,-0.0964465933984977,-0.235055090836377,1.03009324488892
2,0.171123147381165,-1.0489044565047,0.804878135853111,0.903090829095023,0.0050549481900294,-0.198517656108537
3,0.375093936610019,0.303894256296797,-0.215200880125262,0.236732547432676,-0.235055090836377,1.7672597854874
2,-0.311965563950332,-0.188032548358295,0.20983204319906,0.903090829095023,0.965495104295653,-0.198517656108537
1,0.203329061469931,-1.17188615766848,0.97489130518284,0.903090829095023,1.20560514332206,0.538648884489938
1,-0.81652488467434,1.6566929690983,-1.57530623476309,-0.429625734229671,0.965495104295653,-1.67285073730549
1,-0.158092863304003,0.795821060951888,-0.55522721878472,-1.09598401589202,0.245164987216435,0.538648884489938
0,0.994163174094086,0.180912555133024,-1.06526672677391,-1.09598401589202,0.485275026242841,2.01298196568689
0,0.0315641863298437,0.0579308539692509,-0.0451877107955332,0.903090829095023,-0.955385207915594,0.047204524090955
0,-1.2280448980308,0.672839359788115,-1.06526672677391,-1.09598401589202,0.245164987216435,-1.67285073730549
0,-0.885660246918225,2.02563807258962,-1.91533257342255,-1.09598401589202,0.0050549481900294,-1.1814063769065
1,-0.648624719224904,1.6566929690983,-1.57530623476309,-1.09598401589202,0.725385065269247,-1.1814063769065
1,0.747251166080209,-0.679959353013386,0.464851797193653,-1.09598401589202,-0.715275168889188,-0.198517656108537
2,0.418035155395041,0.180912555133024,-0.0451877107955332,-1.42916315672319,-1.43560528596841,-2.16429509770447
3,0.829555168751501,-1.17188615766848,0.889884720517975,-0.429625734229671,-0.955385207915594,0.78437106468943
1,2.11678977053051,-1.78679466348734,2.76002958314499,-1.42916315672319,-1.195495246942,2.01298196568689
1,-0.569612876660463,-0.311014249522068,0.294838627863924,-0.762804875060845,-0.235055090836377,1.03009324488892
0,-0.0165299787093808,0.180912555133024,-0.300207464790126,-1.42916315672319,0.965495104295653,-0.198517656108537
2,-0.411589191531583,0.918802762115661,-0.895253557444177,-0.762804875060845,1.20560514332206,0.047204524090955
1,1.02581855973689,-0.43399595068584,0.634864966523382,1.56944911075737,0.725385065269247,0.538648884489938
1,0.0888191447098728,-0.679959353013386,0.549858381858518,0.236732547432676,-0.475165129862782,-0.935684196707012
1,0.378529234112821,0.795821060951888,-2.08534574275228,-1.09598401589202,0.725385065269247,1.27581542508841
2,-0.417667025575001,0.918802762115661,-0.895253557444177,0.236732547432676,-0.235055090836377,0.292926704290447
0,0.418035155395041,-1.29486785883225,1.0598978898477,3.56852395574441,-0.475165129862782,0.292926704290447
