"FTHG","ELO_H","ELO_A"
1,1053.91745069991,1044.88596906296
0,918.537307556464,1091.67558665051
2,1106.79726703599,1042.67275660712
0,1029.36844552262,1071.59741823058
2,1036.80550493052,1074.24233474952
1,1024.93697849717,1072.30767010194
2,1025.45996475879,1070.1659264114
0,911.856581683844,1099.94925759234
4,1341.51771175815,965.258727348357
0,1095.23111414099,1094.48938908938
5,1231.65779675889,1067.77943092344
0,1019.08680929699,1074.44351863718
1,1158.32269245613,1023.8021529259
1,1127.03829392141,1019.53861781819
1,1199.07212386379,983.197259530589
1,910.558226268629,1084.21961226523
2,1190.87740176141,982.367000268101
2,1034.69732723676,1061.72696676779
1,1050.5634828587,1049.61017173711
1,996.550218100528,1050.64616645541
1,1009.34774179088,1054.04617286709
1,1076.5185156411,1018.7828704468
3,1139.26479388036,1058.00332599092
1,1152.73446768144,1062.99534308776
7,1222.71705479671,1096.71947044226
2,1123.0399442235,1024.97044454364
3,1232.73749293263,1020.70699619664
2,1190.02316774237,993.194304208777
6,1213.59496429728,1099.78444000833
2,1115.82472353682,1035.69364876807
1,1071.10344421985,1030.63981133452
1,1067.59462899197,1031.25633250703
1,1109.54120511084,1029.09152114715
0,928.288217357137,1068.17553458187
2,1060.83797252248,1053.68792598459
1,1020.19749465835,1085.389627965
1,971.817794996027,1158.60038482983
1,1035.73330921103,1083.98924502303
0,1064.37850532915,1069.60599033333
0,950.732750008897,1090.2764724374
1,929.513576767844,1097.88268723657
2,1042.81165227696,1075.25946317126
0,969.216171677933,1098.70391198372
1,1051.80749224176,1098.85620735452
1,934.939505685657,1139.41469036798
1,567.800031338391,1709.66200627287
0,873.631707754077,1091.47399777635
0,990.468006055021,1110.36573796851
1,932.570946995815,1096.16104666595
2,1035.34723400821,1092.26916463977
2,1116.37538698062,1136.68372690489
2,1077.20183206277,1178.20743295817
0,923.499661497703,1099.60751694012
1,1000.40891538295,1113.3014286516
1,955.913024663274,1060.68913664235
2,1090.87369433106,1162.69894755004
1,1066.6024481137,1183.88841516967
2,1026.53454485391,1069.15396998639
2,1049.53687270781,1097.77244141376
5,1144.81001427722,1118.04904493771
1,968.808799283898,1095.44455137379
1,963.460204390888,1145.44238277088
1,894.945116091683,1341.74605942467
2,988.357077085595,1092.67619193566
2,1066.35869212626,1093.5857775196
1,969.793613148425,1072.32145912876
0,919.809161385057,1159.61650268439
2,1062.05255032306,1083.78852632757
1,891.648866203983,1166.28448205524
1,997.47731745249,1041.67585282394
0,1005.87163354941,1092.9607828639
2,1006.1565480815,1110.47650139789
2,1053.36646711065,1060.95047447188
1,1014.1048926303,1078.22273906719
1,989.019808925126,1175.60547448558
2,1024.27310272939,1079.80606531227
1,1026.63932941394,1083.6557915673
3,1185.5370769561,1056.9468407872
2,1003.69947594383,1124.4940891969
0,977.496340993157,1082.47184017979
0,873.127788613235,1151.73527337561
4,1225.88985300542,1084.48050765891
2,1053.11169290099,1055.64680504072
4,1046.28751096786,1219.18551509649
1,1047.24284258068,1203.72785588298
1,1046.3791388651,1053.05178589004
1,907.441393482856,1114.84671576833
0,1017.64092072261,1125.35694103175
3,1127.41550198827,1069.41763155953
3,1105.88447630221,1083.67791197665
0,1016.47003377176,1078.54005913159
4,1137.95528556549,1119.17979669775
2,1085.42048467716,1067.32367369575
1,967.581534591958,1078.77935788257
0,1013.54956913935,1085.70422228614
1,964.174650167567,1070.28968844326
1,999.659916227608,1087.51288364426
1,978.025866980073,1064.97320825113
1,1003.6458824641,1044.12092281991
1,996.960469064151,1199.87484929449
3,984.528421688882,1113.00018708895
3,1051.04464747148,1094.7555306997
0,901.617370017202,1086.82577118458
1,1062.25831667879,1130.11003547882
4,1134.4770728539,1097.81171028321
2,1183.91725763871,1081.48397639629
3,1162.16642035642,1087.44116224329
1,1046.40269126149,1053.06165008623
3,1045.44018558327,1081.86132516404
1,917.217348081007,1183.82711016628
0,975.875991915707,1072.31635488119
0,996.568424794131,1104.00049531126
0,949.069383021217,1133.70806685769
1,1064.93832303165,1087.25030645822
1,1008.08322732463,1066.15814694622
2,1068.09536974337,1086.69753921005
2,1165.24842458143,1034.75157541857
1,1050.97867436013,1099.18519279628
0,984.724909455928,1121.93401035001
0,1058.94821008929,1035.83474508988
2,1055.30933248501,1042.50200213659
1,880.537531991643,1086.78564933424
3,1078.76306828378,1060.13275745983
3,976.282576295764,1142.05765390135
1,1019.77046110505,1082.36572473139
3,1207.54130169767,1053.50563524518
0,889.805159975389,1144.62669758643
2,1247.28892398159,1098.96793944941
1,1066.33238840652,1077.56778121379
1,971.957031696888,1108.03210009646
3,1161.13042684466,1087.56650224093
1,1053.12872017821,1047.24619396274
2,859.513757723313,1268.8000929933
1,938.683234905009,1067.06455114422
2,981.266474790592,1089.67334460313
1,1003.11321165407,1049.40848164802
2,982.452435633655,1143.18166514828
1,1015.77240376446,1077.10356360177
3,1078.11737470801,1110.40251334684
1,1084.95894865602,1051.63052184653
4,1095.11197160986,1084.70191552994
0,984.68224330408,1118.1566821552
0,1079.52406027399,1093.32292459542
2,1090.05345373944,1061.31421118297
4,1194.90603556637,1054.60448670964
1,1001.37614052655,1073.42892596299
2,1268.83467127004,1047.46470153303
3,1043.254037933,1113.27794939115
0,1041.93616669657,1063.71723189867
3,1202.56819082367,1094.00129443021
4,1107.91292347347,1114.31615282771
0,961.073032365919,1092.89897550635
3,1199.69123696414,1070.55226857171
2,997.58273353816,1080.745902451
3,1004.02488478892,1107.12499505604
0,1022.47227624005,1076.04248608477
1,1008.51747616093,1107.67892926681
0,904.716806355142,1155.20658991523
2,983.590188832213,1096.13702307373
4,1271.25594007955,1080.15196820116
4,1071.81638208698,1107.93759301714
2,1083.9075607329,1121.64232305961
1,1107.70895064237,1075.12223295757
3,1258.19873137376,1028.53445860271
0,994.205151332011,1055.29974263484
2,1036.3959756977,1080.12493074069
0,1056.96791329899,1046.75509256944
0,938.476603985382,1067.75145223309
2,981.08146591694,1136.69057453417
2,934.201340083944,1095.31422750536
1,936.664052950973,1080.34023452061
4,1158.64259264056,1082.4118955826
0,894.851972814885,1117.11698047201
1,996.356603381957,1082.72792982149
0,981.514122377686,1081.17837993917
2,972.050836168855,1112.48800073535
0,1097.5449749575,1059.35088791085
2,1042.89950377039,1083.66476114498
2,1058.19686965974,1091.80313034026
2,1151.23094904367,1052.32211401981
3,1115.97967010022,1103.77627722805
2,1076.65570904413,1076.58209878419
2,1161.04080874178,1034.55783012989
1,1070.01230619746,1075.07920578516
1,1103.01117779462,1096.32045380966
0,935.573563150537,1052.79065185592
0,1044.69996993356,1059.04567320584
7,1224.44760363571,1101.99640906884
1,1075.80312513287,1071.68338923587
0,900.996957154811,1097.34639496478
2,988.432615904046,1124.31818608321
1,962.891536495503,1094.6559039392
1,964.014097519099,1067.41953496317
3,1116.78321406714,1081.85348351783
0,994.857375550867,1057.27100827294
1,1030.03779908346,1129.09071945424
0,974.516761761193,1075.90990021952
5,1168.37602007121,1115.1100599332
2,1026.5028024408,1067.22821688704
1,998.560499070902,1063.8008722273
2,1186.53778934152,1041.23310889805
0,989.608863632517,1061.22237049145
0,851.663260247059,1122.82977607231
0,979.57023971635,1075.34645825376
1,979.539324662836,1091.18659046219
1,990.770062969946,1048.18325621429
2,1084.84131757426,1065.69913837478
0,911.463036363323,1094.56938945823
1,997.697506563038,1056.3592924697
0,1060.99666963764,1052.49853763157
1,1026.47802511511,1073.90152700033
2,1246.14876675119,1044.62881732375
1,1036.60337178611,1064.64480210535
4,1265.02008892987,1087.03502519802
1,1033.59848921707,1062.1346781258
3,1065.86188791222,1080.37147637499
1,1026.38181143091,1083.35234426777
0,1042.18592439612,1050.36142847755
1,1061.07279398576,1040.36643900791
1,992.708086448174,1075.49143262614
4,1262.02964572181,1051.77760619151
0,1125.91049963243,1052.16338572887
2,1013.47573327929,1100.87422071082
2,1033.94933445863,1081.05931788636
2,927.613047310986,1172.38695268901
2,1008.22452989715,1068.48123808889
3,1103.4966295687,1089.83990729024
2,1041.00220847902,1063.54683915893
1,1038.73078569026,1058.66061325141
1,1090.84299390705,1057.96193152527
1,973.716007895372,1095.20945995383
6,1302.49835749772,1047.27966461679
3,1075.68589129491,1086.09938926296
1,1097.53858766053,1076.077073158
0,980.318336244453,1069.90498822619
3,1204.33885943168,1050.16870761794
1,1021.51428621254,1094.30865271751
3,1008.78664778096,1137.77168570928
1,1014.35622617154,1028.97230520516
2,983.469373329515,1116.53062667049
2,1161.99127800025,1048.51465159191
0,934.665454905206,1071.72989935477
1,978.195023111775,1098.08109049402
1,998.147480432037,1050.61671948028
0,888.790247110879,1119.27706727769
2,889.98081170758,1135.44323867347
2,1055.65083531543,1048.31162219163
2,1095.88613072044,1053.67139878841
1,968.57295695215,1066.40238825643
0,1045.30131830662,1042.49155230672
1,978.00072635579,1075.92750109927
0,1157.53351835552,1038.86399370206
0,903.717756503423,1076.8662495096
1,935.979870944138,1127.79515130578
3,1142.94859032334,1057.34725706536
1,1069.98497158408,1075.31143447496
2,1154.0009429613,1049.11251933681
2,1049.63088749588,1097.04641800426
3,1203.24620583055,1054.59089260387
1,1052.24611881063,1097.69068607643
1,1051.75064582268,1047.72923741298
2,994.586494196246,1102.81773662516
4,1187.18712336783,1061.75797744599
2,1053.89041896276,1083.26842762513
3,1136.53583599315,1067.20542250704
2,1093.9026638271,1059.48662574577
0,977.670201511902,1087.6336085447
2,1102.12733013023,1048.23178090578
2,1075.11916380106,1076.81128363299
2,950.779280355744,1119.18431537448
5,1217.42157854139,1077.00175292475
3,1037.83233991611,1087.06768395131
0,1032.68601722986,1058.47224749134
3,1182.05050646037,1069.45384159446
2,977.451133780577,1108.15916529872
4,1175.53271104383,1079.10609265298
0,981.946424855627,1066.97249075223
1,1051.06774529803,1098.65296279005
2,1337.82515697584,968.030885942507
1,1004.06159392252,1051.74123461663
1,1141.29245370926,1055.8894891943
0,919.828882954416,1088.7739547365
2,968.239847889623,1091.49444571016
3,1121.21393975427,1073.40387629173
0,994.041940135554,1060.86672965613
1,1082.70898550305,1066.85096290581
3,1146.44441774058,1053.89302731556
3,1016.59427422706,1099.00068383179
4,1273.01380355435,1067.70626296583
2,1070.76305725264,1074.80883381938
1,876.714414044644,1126.2177250408
5,1121.98952789097,1097.86621679718
0,969.544728701229,1039.92503561245
1,1101.33246005306,1054.72535019264
2,1152.51350041625,1038.92029237363
1,1192.50178068108,987.702716100527
3,1150.70798532183,1049.2285228131
0,1030.74423213108,1061.5561511445
0,978.713465746277,1070.70911203222
0,905.392478578593,1094.60752142141
1,1041.22321742663,1058.15258796357
1,984.883281286473,1085.2859701141
0,937.073318011113,1067.07690602264
2,1146.75043417443,1034.22610670314
2,1068.66088557667,1077.50666129838
1,1056.16845409537,1043.66475162281
0,944.148369569266,1065.57640655867
4,1126.60716687009,1100.68814112215
1,915.633092704292,1109.54231783951
2,1015.36534803033,1067.18361106088
1,1083.69944387174,1063.50445120162
1,1052.81140281459,1046.26692064044
0,827.962363539339,1120.15577845227
3,1119.22429400772,1073.45104365019
0,1047.30073216772,1055.61609771261
0,989.672544981788,1061.80800859401
2,1078.34647137895,1074.80953313114
3,1144.24972817236,1056.02787822576
1,960.730370098882,1123.18168610351
1,966.773746731307,1085.91877327687
3,1149.14844426671,1050.97941222651
0,997.906335245429,1051.9905747156
2,1071.01655096797,1081.03488976089
3,994.167164432976,1107.27590962896
2,1006.95561424756,1105.58294296481
1,1160.02548296153,1020.94950054973
1,1083.79564911927,1071.00509526761
0,928.502482783686,1092.42270241136
3,1189.18922097042,1058.95040793191
2,1102.06333249716,1047.16135300925
1,1045.67767425272,1053.24507063467
4,1208.45809503199,1042.06366572723
0,952.398772219013,1058.63430985627
3,1059.43898899723,1089.6234612347
2,1079.99315298644,1076.67188659836
1,965.724838218669,1095.47206190673
0,988.972198862321,1062.31739244882
1,1085.53327309803,1063.34333265936
0,981.619232547518,1024.59154188037
0,1081.05510739251,1011.46154317437
3,1072.72414696604,1053.65310912222
3,1130.84110859831,1064.88528709297
1,1119.32859516402,1030.67140483598
0,1019.39244955015,1028.96053956014
1,1140.85925754128,1005.21992703758
1,982.404236803716,1059.15529815259
0,857.942504606717,1103.58843294873
0,1059.15627194989,1056.04657439519
0,1024.13715054877,1015.37860805486
1,1006.55680925599,1041.49327950218
1,1027.28685317904,1071.11853701789
1,1162.40495496666,1036.51143621684
2,1123.0827106559,1007.08501631351
4,1293.81541561669,1030.20137272382
2,1109.49409653162,1038.9283301166
2,1039.3368749954,1056.73685102835
1,956.247851930608,1088.30069030416
2,1179.7735607275,1002.84958653201
1,983.470175232936,1074.22781089545
4,1063.3803278631,1105.12336971319
1,1026.49111066499,1022.80957696863
1,1132.18346219163,1046.04602555382
2,1121.65537045132,1027.54541541567
2,964.6101597977,1100.91798683719
0,1039.51382805032,1055.43177025483
3,1083.48284214021,1071.43496892929
2,1050.75907924084,1079.01932275666
0,1009.51038956384,1036.19477695781
1,1034.11702685229,1064.95481516337
1,1047.29633235814,1053.11617132485
0,992.517522587475,1055.04635873898
2,1055.59901175804,1038.48821319515
1,1082.16943238264,1055.33160535267
1,1041.9013055288,1056.25454815073
1,1023.06842538344,1068.69181049574
2,1094.19615667342,1061.75518710707
2,1019.09409883035,1141.59538538305
2,949.873130782587,1096.28342061947
2,1094.39709651746,1056.35181622496
0,986.709711341564,1066.62719651443
3,1220.51458986563,1056.96180294638
3,1028.22119508532,1093.01487200642
1,1038.81098885252,1058.46295025566
1,1059.38909542734,1040.61090457266
0,930.869983657746,1083.24227233563
2,1085.02024138411,1070.53741091795
2,1022.46120382399,1046.91447406682
0,985.646127269826,1063.33001525601
1,1120.78666713166,1070.27431488118
1,1085.67217693475,1059.86484694157
2,1088.95844041327,1063.94269475365
1,1017.77858490176,1074.22909713237
0,945.002249395318,1092.0652880729
2,1079.39906166493,1067.33364697744
2,999.977512309047,1082.10137608888
4,1125.89364096612,1090.33727817846
0,989.933398144231,1060.39589857178
2,998.852729289218,1062.3101312877
1,981.287539698719,1089.90947075611
0,1120.93548720023,1082.9597247307
1,1008.86206307581,1057.75142326424
1,1029.87820191387,1063.23979567637
0,1145.84509671232,1076.77516428889
0,979.641130399319,1073.10777399189
3,1153.76531182727,1045.98614794227
0,934.984682730788,1091.18398071989
3,1154.76025171356,1046.81429455946
0,1027.83635670183,1061.22882835968
0,970.706635310249,1040.46388202281
2,1105.409458065,1042.15021838083
1,1011.37399849336,1056.28677467372
0,973.583928274519,1074.3923347962
1,999.250963002274,1076.64010886061
1,989.064766236427,1070.05694231491
2,1017.36009645529,1082.63990354471
3,1057.1498154162,1063.9646625519
0,1012.2055592974,1033.62058829627
2,1051.27659982009,1066.93575185837
2,1026.41700118358,1064.59307449511
2,1098.99439674872,1051.14942105667
1,996.939489682841,1063.11414327596
0,983.038897257359,1069.39765671599
4,1074.90289922135,1089.76601416869
0,1001.99149650414,1048.33838634231
0,964.001501980111,1049.64975452987
1,988.109439349557,1080.83684138241
1,1061.93861438999,1041.22387191936
2,1135.65416706173,1047.52820393105
3,1231.71554539074,1025.10875127314
3,1053.46628352294,1069.84854891273
3,1160.48529177788,1036.62853617953
1,1030.17210413925,1063.67410863949
1,917.669539635699,1089.52128475791
1,979.706271051415,1061.18418590661
3,1162.43583973926,1033.36916150861
0,955.609220751492,1055.13648972859
2,1103.58728182406,1047.16957942298
2,982.157402454797,1137.00812965948
1,1058.89051853299,1089.16110074426
1,1056.91037775635,1041.41113704252
0,925.804701016406,1068.79153515405
1,1058.1972455431,1043.35551132103
3,1153.62093078315,1046.37906921685
1,1056.87425126146,1040.34478397529
0,1008.02072997107,1040.50671592594
1,996.372751036362,1055.37007848462
1,997.735068495488,1067.55471541994
1,1044.30016800036,1053.96906649515
1,1020.5600360624,1037.78763473165
3,1153.00460350716,1046.46935959759
0,1017.108330784,1026.12748786539
1,1190.23186636601,1032.54050639991
0,1000.51217060849,1049.51021317896
2,1100.08295829583,1049.90392246646
0,958.821951533788,1041.17804846621
3,1025.79165613623,1083.07638203898
3,1083.49292766836,1050.28470152328
2,1027.59328622751,1089.88019079936
1,1074.43318023291,1072.03880120553
2,1169.35520416856,1041.92565455779
1,991.159571735302,1062.02055737888
2,1098.55915783938,1052.05183392875
0,1210.40796473893,995.16398164968
2,1031.21154331975,1063.85061282709
0,936.094499396231,1071.85587758771
1,1007.40168566743,1060.47695091252
2,1105.7835378735,1043.12095790616
3,1200.22012603624,1036.42685836606
0,1054.20910297449,1029.41888783432
1,1162.59847128006,1020.74076278939
4,1121.48823814689,1078.51176185311
4,1125.38279973509,1066.83808201778
3,1125.8195929072,1064.91774564704
1,1036.68191637276,1066.5887326778
2,1029.66691509248,1060.70029803015
5,1223.81990597721,1079.37602880281
0,959.508332471362,1057.30265154906
1,1045.23073189144,1053.45170993573
2,1144.42351173934,1044.23820261436
1,943.780311202422,1074.67348372982
0,1000.85604459537,1049.12479788825
2,1172.64399253866,1043.18853626725
0,1008.70471026653,1042.02098980963
0,1095.87144050533,1013.24892681924
2,1102.02153564136,1047.77138049396
1,1126.43677084537,1019.92825136357
0,996.142320602345,1054.02642391194
2,1187.58767411918,1066.67134888389
1,1121.94724627791,1014.86991030297
1,1013.46483111424,1047.22925211541
2,1103.51951574232,1045.44183702243
6,1376.41826541465,1041.96294607494
0,1064.60089263329,1088.61088452437
0,931.072977293898,1084.36859418774
2,995.97424100707,1084.65546804946
0,1055.14613187587,1036.3882224061
2,1020.36770046634,1100.52677757399
3,1158.45240826166,1040.85399184053
3,1153.86080085167,1046.79553456485
0,1053.0129748773,1043.45267692318
2,1164.1618683549,1082.71972252597
1,1001.59349809407,1058.21343019579
2,1095.66737115571,1053.78052880976
2,1181.17432035855,1043.7652468652
0,936.617866266451,1057.99820838053
3,1102.07713281437,1078.70875802322
0,988.131360477879,1064.69659274273
2,1095.0097412578,1055.17716153516
1,1092.8755910701,1041.51384649979
1,1093.94533895151,1043.62033311322
2,1148.21012970051,1023.53482084575
2,1099.76373317003,1050.28606866078
3,1198.24591352968,1057.79320812105
2,1089.9055222005,1064.78238015089
2,1165.02263771657,1054.30748018441
3,1081.65584874513,1063.45490403805
3,1227.47864932006,1054.53643654182
1,1004.34246284463,1057.81277405487
0,983.327039232654,1066.87972631969
0,1002.40752923143,1046.64104256113
0,890.541322863979,1127.43495706666
3,1085.24548803822,1053.67115796287
2,1104.09619801224,1045.37798511031
3,1157.60506816638,1041.05403806369
2,1125.86027087014,1071.95062056166
1,1062.35216388015,1040.02642440908
6,1207.39771979129,1101.60947007286
0,1125.38715252421,1007.25696119929
4,1065.81562558349,1097.65613222869
0,963.681300612096,1037.81471588425
0,1039.46884191587,1057.29677553939
0,923.57137274057,1069.42110132743
1,1154.26577898528,996.10583472518
4,1043.59905807409,1115.64518004656
3,1091.34461813258,1089.95778277749
1,1046.09187954724,1054.91857244098
0,1065.55199715451,1060.19835746227
3,1236.48583227093,1009.17302124443
1,1041.25729870032,1057.8364661481
2,1237.75641587407,1007.88449737943
2,1036.52900418114,1068.16620751288
1,1063.10191680858,1034.25685145058
2,1047.74652325866,1040.96544234641
0,1128.32181194253,1007.19959074832
5,1256.34219589455,1043.21056161017
2,1183.42280722455,1010.22511645417
0,965.459977367392,1078.79392808344
3,1146.90093322612,1053.09906677388
2,1086.23868641462,1060.47787218944
0,1039.18130576069,1052.55203331241
2,1099.83362228747,1050.26144243234
0,919.139695213329,1069.9045605126
3,1194.23742658999,1056.98759946755
2,1014.20920981318,1110.03563651445
1,1084.68400544097,1054.29368670596
1,1022.38805173558,1076.7202615139
3,991.458855620951,1120.25203531549
4,1045.89053748309,1101.00864540195
3,1128.90133995987,1072.33127026106
1,993.323539558837,1060.94148999389
2,1096.586767334,1053.82858720837
0,1002.42681443024,1046.36993424521
2,1107.24349899336,1041.22337958145
0,889.249988041588,1088.74767889338
0,1056.53802550541,1031.33946781762
1,1049.14770799842,1050.85229200158
0,1008.06284758294,1037.39977296677
1,983.394646068687,1083.12185789269
0,1101.36121745269,1093.60002167246
3,998.811515391903,1116.49189305976
1,967.826397176608,1072.07170774813
2,907.223472841173,1112.9929645496
2,1100.27851452343,1049.71070830812
2,1107.87343632859,1043.14887847077
2,987.285468162687,1106.27122736419
2,1104.52751420019,1044.27715347341
0,1010.47200254013,1034.02818217834
2,1050.94317626055,1084.90997310141
2,1089.35090216827,1060.12339355683
1,1125.57331125408,1034.66115147424
1,1042.86808803035,1060.855558453
4,1151.42998242407,1075.55205161748
1,1086.37312679678,1057.71642764964
4,1097.33164103331,1078.6912683673
2,1091.8306267293,1058.53044388328
0,1079.57221514604,1039.36895858651
3,1079.37523453768,1077.43930611656
4,1203.05148574128,1046.63826204244
1,982.532014340968,1084.84572946756
2,1082.76036398989,1062.33408445859
1,1052.79651579554,1046.66781825506
0,1005.73811627771,1045.50294075963
0,999.505869298798,1050.61759298743
0,914.868401609673,1088.21511003717
0,1049.90650788026,1054.12977141932
1,1046.43701792509,1054.32765061904
2,1153.08182787511,1013.68142537453
1,1114.83587418206,1036.14536298535
3,1292.88950341022,969.728275439247
0,1007.37769066511,1042.08506398684
0,1001.9177706024,1047.70087026104
1,1135.2630785431,1009.78577684508
3,1013.62506699014,1095.48653460757
4,1157.903349265,1077.38788145624
0,1063.6940147872,1034.54925047256
0,905.85728450248,1089.39230509018
3,1122.67220305414,1078.22552716563
0,905.476921056929,1114.73752743433
0,959.125493812148,1043.54034337846
2,1054.40759267651,1063.61168294805
1,995.572285333071,1048.13744020279
1,958.661590124238,1094.67041301259
1,985.407927411891,1087.00859445582
1,1052.80170824201,1046.71880405485
4,1210.56322934005,1041.86114291136
4,1148.86900048644,1081.723077085
0,993.743472207272,1056.65156647932
0,996.915757127545,1054.31058942144
2,1040.63411578821,1084.12009661055
1,946.456464121276,1104.69066435709
1,1047.24668057306,1052.93875888105
4,1189.16118534617,1059.25441889038
0,954.152110750783,1055.86325165732
0,993.858531720305,1054.55253587907
1,1103.23237355062,1042.19996657353
1,922.892073116642,1085.01385337697
4,1195.28930160288,1055.08345244645
2,1101.70015564164,1048.39898835866
1,1101.48774840683,1050.31873669293
1,1106.94029904584,1025.9864702269
1,1155.04104769158,1020.04984045725
1,1051.79150961303,1048.07382150354
1,1048.96132538468,1051.03867461532
0,954.80607719472,1060.03128138755
1,1164.29721311382,1013.66469631078
0,947.758760008789,1055.33729242878
4,1239.04767906209,1042.83927672598
2,1099.82171374434,1050.13635150061
0,968.332755704603,1035.02065704087
1,1165.55407713623,1030.417225587
2,1105.08939651828,1045.15027932424
1,947.975337273132,1098.41486692473
3,1080.75119096079,1091.4023659049
2,1070.40675416155,1075.3098756529
3,1260.55987329695,1013.77864884559
3,1097.67350895536,1093.78411727467
2,937.616100412105,1101.55834348226
3,1128.63141237415,1073.56243037817
2,970.704813390365,1100.61261547166
1,1145.66569252924,1075.99279847449
1,1175.74077604906,1022.96537350446
1,1055.37843346068,1043.07744919636
1,1054.76385841833,1043.84928383262
2,975.525770562464,1091.06507303486
1,1013.95909256435,1072.92159810827
2,1153.96296662223,1045.48292086951
1,1043.36637888911,1059.46040493464
1,1004.47604997626,1063.25496194536
0,952.431647996137,1049.3692109157
0,960.013760489718,1042.31094880688
4,1195.22951889447,1055.17593826125
2,1173.83241431756,1049.55539700985
2,1232.674527193,1085.34634396016
0,1051.76036547907,1041.54610357966
2,1222.3611629051,1016.88634777132
2,1102.76635623581,1047.33993884007
1,980.260917225487,1089.14012180394
0,1143.95642457143,971.652148439663
3,1083.37507570569,1103.16477250646
1,973.178024925652,1072.31044078095
3,1115.48825078201,1034.97078072503
3,1091.60724466871,1051.81368625666
1,1029.62627438178,1024.46687425637
0,1018.38294779421,1028.88568358705
0,1084.27403953354,1008.13075453076
0,1097.00732588956,1009.73055043145
3,1171.83697791379,1019.76142137805
0,1019.0864062523,1025.69334620919
1,1069.19807122314,1034.34641000569
0,1077.07291138198,990.308618943418
0,960.951686971342,1027.97153400244
1,1058.49758553213,1041.65716894144
3,1311.90097230664,985.185794713395
2,1179.84959237211,1016.69631763954
1,1041.54543753304,1056.4080764893
2,1188.05466400195,1033.63980709739
0,1000,1050
3,1171.10521543764,1027.07642158045
0,961.024090222388,1037.89247602473
1,1131.07952309739,995.330856603784
2,1083.03913369038,1066.72973377567
1,1068.41052887164,1024.11377823349
1,967.667387978649,1108.27294084761
0,995.804283369701,1053.77474284753
2,1113.29982154239,1027.43878909262
1,1051.36295354597,1048.89524066043
5,1034.6450112774,1133.65114837378
3,1171.4265161065,1127.4090630721
0,861.658800314057,1071.2986595775
2,1121.8320067312,1074.96810631158
2,1090.81551795617,1064.6836779598
2,1018.83047684557,1074.66133616277
0,981.79993820307,1065.40126179706
1,994.837904042852,1122.40716417692
2,1062.43939605357,1032.11510818455
3,1157.76380437,1043.07765524713
0,1007.47438978674,1042.12910205658
0,903.362218933766,1103.5402245969
1,1054.64949365375,1037.72561187989
3,1158.86292289834,1042.41829375412
7,1573.96714054051,976.032859459486
1,1087.61154410322,1054.58198830899
0,995.398527290837,1053.94527669165
0,1008.11560241068,1042.13377095115
2,1023.26719975485,1076.73280024515
4,1326.59715882995,1062.61774679662
1,959.733609131131,1079.73928836778
4,1141.51453189533,1047.02737363093
3,1185.92928686599,1079.15859635035
2,1094.21786591864,1055.15409584772
0,991.157366867172,1060.42660860264
0,1016.31446147599,1082.1178482642
2,1185.16155231484,1056.61200058986
3,1131.42211342029,1064.72106792545
3,1209.94565522221,1045.37539433307
1,962.917448740544,1138.18321891835
2,910.453808209677,1116.55706872125
1,1161.72018014907,1094.78854590319
4,1248.54313477232,1059.41003580503
1,1088.73980410201,1062.19004418126
0,915.453523840447,1102.56525062657
1,971.751904844711,1057.85227347996
0,1042.05108273949,1048.11909098479
0,1055.95238341096,1032.14415472394
3,1110.89739866335,1086.89573030517
3,1073.08205828298,1117.07571090288
3,1206.39763574211,1029.82354951622
6,1261.57569197554,1036.07406005148
4,1160.661350403,1074.28161911919
0,910.734371106286,1072.42426297885
2,1076.57871161889,1082.71068556937
1,1058.4744068108,1038.22228296902
1,1057.53678922914,1039.55687991631
0,1035.3013231659,1029.92653467483
1,1056.13644936602,1045.58295072823
1,1089.19314177584,1056.03137829871
2,1125.52653947517,1078.9294179012
2,990.743096450656,1105.18658474928
0,925.694128845217,1065.93054087165
3,1137.2158010415,1062.00073196546
3,1090.9691168834,1119.10091791844
1,1010.68457878908,1108.95965966757
1,1194.3395311866,1072.39574895775
0,1037.81821834149,1054.54894211531
1,1041.53123219903,1057.4663881226
1,921.344951549889,1120.27938285656
0,1140.06713875803,998.044746671317
2,977.360125420791,1084.98338403928
1,1035.9278650037,1068.94628572832
1,1102.47435287322,1035.65229836864
0,934.011198132901,1087.69502198067
1,1027.7589846988,1067.17665830034
2,1023.94951323826,1055.55966434965
0,931.967818508107,1051.82353482678
4,1077.01957915027,1140.66488317577
1,1134.08272403563,1044.15038410291
2,898.011939542595,1131.80603262964
0,995.870968456917,1104.93886078004
1,1011.00663749247,1044.07154502835
0,1002.2330239539,1095.81838233202
7,1318.79275244812,1077.81870142215
2,1080.4361090796,1067.67819897517
0,1056.86337145005,1073.24738353118
0,1057.41242277426,1093.54187984424
2,1097.44051016248,1102.81434765772
1,1018.15568811749,1073.08338705498
0,1131.61989763012,1082.91012524892
1,1084.76923049663,1072.01214565987
3,1103.72167177057,1096.27832822943
1,944.526775811794,1086.19642326511
0,902.56108357379,1073.25525203909
1,1033.17818210334,1074.50935227793
1,987.894398092894,1099.63143369776
1,1059.08159975433,1035.86295749055
4,1066.57945001874,1093.20527161248
2,1211.40953690588,1035.82440867121
2,960.409763488892,1096.87628404528
1,979.890939299794,1124.98903015812
1,1096.42897535998,1110.50225298232
2,963.858914471694,1095.98176869199
3,1041.23489556853,1086.39428817511
